kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score
6863158,K07793.01,,291.85205,0.0,19h27m24.49s,42.343361,0.0,+42d20m36.1s,17.291,,15.932,,15.226,,14.85,,13.55,0.025,12.891,0.025,12.746,0.03,15.846,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,680.0,2.946596,7.288273,0.295,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3384,0.3803,Mandel and Agol (2002 ApJ 580 171),8.9,,,131.5639,0.0185,-0.0185,0.0,,,,,,0.46,0.02,-0.03,0.0249,,,0.643,0.33,-0.422,5.297,0.552,-0.552,,,,75.1,10.2,-10.2,1.99469354,4.991e-05,-4.991e-05,0.008287,0.000219,-0.001072,2.37,1.1,-1.1,74.27,,,758.0,,,3799.0,68.0,-68.0,4.738,0.036,-0.021,-0.1,0.1,-0.1,0.51,0.025,-0.034,0.518,0.03,-0.03,,,,q1_q17_dr25_stellar,0.118,19.456791,4.1e-05,42.34376,0.00038,-0.5,1.7,1.5,1.4,3e-05,0.00013,-0.00013,0.00011,0.06,0.64,-0.68,0.63,0.68,0.63,-0.1,0.65,-0.99,0.63,0.99,0.63,CENT_KIC_POS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,006/006863/006863158/dv/kplr006863158-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454964.564,0.0185,-0.0185,006/006863/006863158/dv/kplr006863158-20160209194854_dvr.pdf,0,0,0,0,78.2,14.19,-14.82,0.06326,0.09142,-0.01415,LS+MCMC,0.602
8308347,K03761.01,,294.89749,0.0,19h39m35.40s,44.21579,0.0,+44d12m56.8s,16.201,,15.475,,15.161,,14.971,,13.867,0.026,13.312,0.058,13.212,0.05,15.473,,cumulative,Done,00011111111111111000000000000000,CANDIDATE,CANDIDATE,1,7.0,85.55221,119.720695,0.03,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1908,0.5172,Mandel and Agol (2002 ApJ 580 171),65.7,,,280.9154,0.0139,-0.0139,0.0,,,,,,11.23,1.19,-1.08,0.5088,,,0.724,0.024,-0.056,30.86,0.775,-0.775,,,,24493.0,584.0,-584.0,164.950399,0.002941,-0.002941,0.154899,0.002468,-0.004879,36.74,6.4,-6.4,88.87,,,252.0,,,5001.0,191.0,-174.0,4.603,0.066,-0.048,-0.58,0.35,-0.3,0.664,0.07,-0.064,0.645,0.083,-0.036,,,,q1_q17_dr25_stellar,0.0,19.659876,1.6e-06,44.2159276,5.8e-06,1.705,0.061,0.495,0.021,0.036,0.095,0.0,0.13,-2.6,0.33,-1.195,0.094,2.86,0.3,-0.17,0.14,-0.058,0.076,0.17,0.13,INDIV_TRANS_RUBBLE_MARSHALL_SKYE---SAME_NTL_PERIOD---CENT_FEW_DIFFS,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,008/008308/008308347/dv/kplr008308347-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455113.915,0.0139,-0.0139,008/008308/008308347/dv/kplr008308347-20160209194854_dvr.pdf,0,0,0,0,0.95,0.4,-0.27,0.03449,0.00599,-0.00407,LS+MCMC,0.0
10281221,K03913.01,,294.61252,0.0,19h38m27.00s,47.343262,0.0,+47d20m35.7s,15.371,,14.914,,14.8,,14.747,,13.86,0.026,13.517,0.034,13.462,0.038,14.972,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,2294.0,5.924377,36.49126,0.9846,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,Mandel and Agol (2002 ApJ 580 171),87.0,,,131.621083,0.000375,-0.000375,0.0,,,,,,5.87,1.74,-0.74,0.014,,,1.011,0.191,-0.039,1.0528,0.0261,-0.0261,,,,587.5,9.1,-9.1,0.582895412,2.6e-07,-2.6e-07,0.053285,0.174601,-0.022999,1.619,0.158,-0.158,51.38,,,2347.0,,,6263.0,169.0,-225.0,4.46,0.065,-0.208,-0.22,0.25,-0.3,1.009,0.299,-0.128,1.068,0.144,-0.144,,,,q1_q17_dr25_stellar,0.268,19.6408353,6.9e-06,47.34318,7.7e-05,0.05,0.25,-0.29,0.28,-7.4e-05,8.2e-05,5.6e-05,9e-05,-0.043,0.084,-0.384,0.091,0.386,0.093,-0.092,0.091,-0.457,0.089,0.466,0.093,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010281/010281221/dv/kplr010281221-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454964.621,0.000375,-0.000375,010/010281/010281221/dv/kplr010281221-20160209194854_dvr.pdf,0,0,0,0,7152.6,6218.02,-2442.0,0.2364,0.023,-0.05064,LS+MCMC,1.0
6525946,K02093.03,,292.95416,0.0,19h31m49.00s,41.934799,0.0,+41d56m05.3s,15.737,,15.314,,15.194,,15.136,,14.305,0.031,13.936,0.047,13.997,0.066,15.357,,cumulative,Done,00011111111111111000000000000000,CANDIDATE,CANDIDATE,3,940.0,3.5672805,10.7996,0.8572,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2589,0.3978,Mandel and Agol (2002 ApJ 580 171),22.1,,,132.28138,0.00307,-0.00307,0.0,,,,,,10.0,3.79,-1.26,0.0112,,,0.269,0.192,-0.269,1.5568,0.0773,-0.0773,,,,128.8,7.1,-7.1,0.496069986,1.637e-06,-1.637e-06,0.010444,0.000391,-0.000435,2.454,0.587,-0.587,83.7,,,6285.0,,,5096.0,77.0,-46.0,2.435,0.117,-0.143,-1.52,0.15,-0.15,8.769,3.319,-1.106,0.763,0.367,-0.015,,,,q1_q17_dr25_stellar,0.183,19.530301,1.7e-05,41.93445,0.00016,0.91,0.68,-1.26,0.59,0.000106,8e-05,-1.1e-05,7e-05,-1.22,0.8,2.74,0.48,3.0,0.54,0.1,0.95,0.46,0.62,0.47,0.71,PLANET_IN_STAR---MOD_SEC_DV---MOD_SEC_ALT---PLANET_PERIOD_IS_HALF_ALT---HAS_SEC_TCE---CENT_KIC_POS,2018-08-16 00:00:00,3.0,q1_q17_dr25_tce,006/006525/006525946/dv/kplr006525946-003-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.281,0.00307,-0.00307,006/006525/006525946/dv/kplr006525946-20160209194854_dvr.pdf,0,0,0,0,369989.68,376546.06,-97509.48,1.1355,0.27166,-0.3621,LS+MCMC,0.994
7017372,K03689.01,,285.9718,0.0,19h03m53.23s,42.545712,0.0,+42d32m44.6s,14.368,,13.982,,13.862,,13.871,,12.971,0.021,12.694,0.022,12.627,0.019,14.014,,cumulative,Done,00000000010000000000000000000000,CANDIDATE,CANDIDATE,1,16.0,115.056694,365.3003,0.6186,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3105,0.2893,Mandel and Agol (2002 ApJ 580 171),385.7,,,136.02877,0.00354,-0.00354,0.0,,,,,,12.74,3.85,-2.57,0.0607,,,0.65,0.021,-0.041,3.3656,0.029,-0.029,,,,8531.2,27.7,-27.7,5.24088367,2.276e-05,-2.276e-05,0.089386,0.000441,-0.000859,10.43,1.2,-1.2,86.43,,,1320.0,,,6452.0,181.0,-250.0,4.241,0.17,-0.187,-0.28,0.25,-0.3,1.305,0.395,-0.263,1.079,0.177,-0.129,,,,q1_q17_dr25_stellar,0.169,19.06479086,7.3e-07,42.545706,8.8e-06,0.193,0.029,-0.014,0.032,-0.00032,0.00066,-0.00018,0.00087,-0.016,0.067,0.014,0.067,0.021,0.067,-0.023,0.067,-0.081,0.067,0.084,0.067,CENT_FEW_DIFFS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,007/007017/007017372/dv/kplr007017372-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454969.029,0.00354,-0.00354,007/007017/007017372/dv/kplr007017372-20160209194854_dvr.pdf,0,0,0,0,716.85,641.99,-326.64,0.78248,0.08863,-0.07482,LS+MCMC,1.0
3128552,K02055.04,,294.15271,0.0,19h36m36.65s,38.23304,0.0,+38d13m58.9s,15.04,,14.476,,14.301,,14.225,,13.332,0.025,12.957,0.027,12.924,0.032,14.523,,cumulative,Done,,CANDIDATE,CANDIDATE,4,,,,,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2779,0.3761,Mandel and Agol (2002 ApJ 580 171),9.9,,,131.85782,0.00882,-0.00882,0.0,,,,,,1.26,0.52,-0.1,0.0636,,,0.9407,0.0036,-0.6599,2.84,0.217,-0.217,,,,146.1,15.9,-15.9,6.13074243,6.971e-05,-6.971e-05,0.013892,8.8e-05,-0.003475,6.31,3.1,-3.1,81.36,,,916.0,,,5741.0,155.0,-150.0,4.556,0.032,-0.281,-0.24,0.3,-0.26,0.833,0.34,-0.068,0.91,0.097,-0.095,,,,stellar_q1_q16,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-16 00:00:00,,,,q1_q17_dr25_sup_koi,q1_q16_koi,2454964.858,0.00882,-0.00882,,0,0,0,0,166.78,201.11,-40.26,0.1266,2.65087,-0.04768,MCMC,
6887030,K07795.01,,297.8728,0.0,19h51m29.47s,42.303291,0.0,+42d18m11.8s,15.4,,14.774,,14.557,,14.463,,13.506,0.023,13.143,0.02,13.074,0.028,14.81,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,246.0,3.238484,7.938199,0.8938,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,Mandel and Agol (2002 ApJ 580 171),9.3,,,134.29408,0.00678,-0.00678,0.0,,,,,,0.97,0.19,-0.09,0.0568,,,0.735,0.244,-0.494,2.119,0.234,-0.234,,,,137.5,17.4,-17.4,5.44085762,4.88e-05,-4.88e-05,0.011602,0.003113,-0.001131,13.67,6.7,-6.7,86.92,,,892.0,,,5519.0,165.0,-149.0,4.59,0.043,-0.128,-0.34,0.3,-0.3,0.762,0.154,-0.066,0.827,0.09,-0.082,,,,q1_q17_dr25_stellar,0.004,19.858189,3.2e-05,42.30387,0.00035,0.1,1.3,2.1,1.2,-2e-05,0.00018,-0.00031,0.00018,-0.03,0.59,0.14,0.6,0.14,0.57,-0.04,0.72,0.1,0.6,0.11,0.53,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,006/006887/006887030/dv/kplr006887030-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.294,0.00678,-0.00678,006/006887/006887030/dv/kplr006887030-20160209194854_dvr.pdf,0,0,0,0,149.44,93.51,-37.7,1.63174,4.80951,-0.33611,LS+MCMC,1.0
8323764,K03767.01,,299.08057,0.0,19h56m19.34s,44.29501,0.0,+44d17m42.0s,,,17.327,,17.011,,16.628,,15.654,0.083,15.166,0.085,14.894,0.1,17.376,,cumulative,Done,00000000011111111000000000000000,CANDIDATE,CANDIDATE,1,92.0,38.75073,218.03261,0.7118,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2075,0.49,Mandel and Agol (2002 ApJ 580 171),145.9,,,134.31703,0.00137,-0.00137,0.0,,,,,,14.78,1.77,-1.78,0.0634,,,0.557,0.035,-0.094,3.3304,0.056,-0.056,,,,32213.0,235.0,-235.0,6.714247798,8.395e-06,-8.395e-06,0.16913,0.001617,-0.003364,15.85,2.5,-2.5,87.98,,,809.0,,,5159.0,179.0,-179.0,4.508,0.102,-0.085,-0.16,0.3,-0.3,0.8,0.096,-0.096,0.752,0.106,-0.057,,,,q1_q17_dr25_stellar,0.0,19.93862635,1.7e-07,44.2941886,1.7e-06,-3.0011,0.0068,-2.9571,0.006,-0.008,0.024,-0.007,0.034,,,,,,,0.03,0.068,0.116,0.068,0.12,0.069,DEEP_V_SHAPED---SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_FEW_MEAS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008323/008323764/dv/kplr008323764-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.317,0.00137,-0.00137,008/008323/008323764/dv/kplr008323764-20160209194854_dvr.pdf,0,0,0,0,100.94,44.19,-33.07,1.67024,0.2649,-0.20577,LS+MCMC,0.0
5008245,K03770.01,,290.93671,0.0,19h23m44.81s,40.12492,0.0,+40d07m29.7s,14.516,,14.062,,13.925,,13.902,,13.132,0.023,12.885,0.029,12.835,0.03,14.103,,cumulative,Done,00000000010000000000000000000000,CANDIDATE,CANDIDATE,1,35.0,35.761604,175.44763,0.9889,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3022,0.3344,Mandel and Agol (2002 ApJ 580 171),185.3,,,131.84844,0.00575,-0.00575,0.0,,,,,,7.31,2.47,-1.06,0.04,,,0.644,0.151,-0.015,2.6452,0.0608,-0.0608,,,,3149.7,21.2,-21.2,2.60720833,1.819e-05,-1.819e-05,0.054153,0.002411,-0.000526,6.34,3.1,-3.1,84.17,,,1561.0,,,6366.0,177.0,-243.0,4.352,0.073,-0.218,0.16,0.2,-0.35,1.236,0.417,-0.179,1.257,0.182,-0.182,,,,q1_q17_dr25_stellar,0.0,19.3957931,1.9e-06,40.125002,1.9e-05,0.542,0.077,0.295,0.069,-0.00105,0.00031,-0.00153,0.00033,0.381,0.069,0.789,0.069,0.876,0.069,0.377,0.069,0.801,0.069,0.886,0.069,CENT_FEW_DIFFS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,005/005008/005008245/dv/kplr005008245-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454964.848,0.00575,-0.00575,005/005008/005008245/dv/kplr005008245-20160209194854_dvr.pdf,0,0,0,0,1403.43,1397.75,-525.02,0.70771,0.69215,-0.23798,LS+MCMC,1.0
4075067,K03777.01,,295.86945,0.0,19h43m28.67s,39.15881,0.0,+39d09m31.7s,11.49,,11.503,,11.582,,11.608,,10.961,0.02,10.881,0.017,10.857,0.015,11.5,,cumulative,Done,11111011101110111000000000000000,CANDIDATE,CANDIDATE,1,63.0,24.277761,128.53241,0.999,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2927,0.2294,Mandel and Agol (2002 ApJ 580 171),7.6,,,139.3464,0.016,-0.016,0.0,,,,,,146.63,14.23,-85.39,0.1904,,,1.25,6.792,-0.061,5.066,0.916,-0.916,,,,877.0,146.0,-146.0,17.7476059,0.0003751,-0.0003751,0.277893,6.780908,-0.068914,7.26,3.6,-3.6,80.09,,,1998.0,,,8992.0,289.0,-434.0,3.535,0.56,-0.029,0.07,0.25,-0.6,4.832,0.469,-2.814,2.922,0.242,-0.968,,,,q1_q17_dr25_stellar,0.0,19.7246231,1.9e-06,39.15835,2.1e-05,-0.258,0.078,-1.658,0.074,5e-05,0.00014,0.00148,0.00017,-0.048,0.086,-0.77,0.17,0.77,0.17,-0.119,0.083,-0.76,0.19,0.76,0.18,MOD_SEC_DV---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_SATURATED,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,004/004075/004075067/dv/kplr004075067-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454972.346,0.016,-0.016,004/004075/004075067/dv/kplr004075067-20160209194854_dvr.pdf,0,0,0,0,3768.37,1378.8,-3229.1,0.02301,0.46969,-0.01613,LS+MCMC,0.0
12301181,K02059.02,,287.59009,0.0,19h10m21.62s,51.06057,0.0,+51d03m38.1s,13.717,,12.881,,12.558,,12.39,,11.305,0.019,10.791,0.028,10.664,0.021,12.906,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,2,582.0,3.7120612,8.401053,0.1633,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,Mandel and Agol (2002 ApJ 580 171),11.1,,,132.45418,0.00626,-0.00626,0.0,,,,,,0.44,0.03,-0.02,0.0307,,,0.394,0.064,-0.394,1.966,0.218,-0.218,,,,35.6,3.9,-3.9,2.18565886,1.714e-05,-1.714e-05,0.005433,0.00036,-0.000371,7.88,3.8,-3.8,87.14,,,1087.0,,,4997.0,100.0,-100.0,4.598,0.018,-0.053,0.0,0.15,-0.15,0.746,0.049,-0.03,0.806,0.035,-0.051,,,,q1_q17_dr25_stellar,,19.172712,3.8e-05,51.06024,0.00046,1.3,1.3,-1.2,1.7,,,4.7e-05,5.3e-05,0.37,0.65,-0.68,0.48,0.77,0.64,0.57,0.72,-0.44,0.54,0.71,0.78,CENT_KIC_POS,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,012/012301/012301181/dv/kplr012301181-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.454,0.00626,-0.00626,012/012301/012301181/dv/kplr012301181-20160209194854_dvr.pdf,0,0,0,0,329.49,75.57,-49.54,1.94061,0.94696,-1.15433,LS+MCMC,0.691
6891124,K07796.01,,298.72821,0.0,19h54m54.77s,42.372631,0.0,+42d22m21.5s,14.888,,14.409,,14.276,,14.194,,13.354,0.039,13.073,0.041,13.006,0.04,14.46,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,382.0,3.3276923,8.78479,0.0265,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.302,0.319,Mandel and Agol (2002 ApJ 580 171),8.5,,,134.1864,0.0103,-0.0103,0.0,,,,,,0.94,0.31,-0.11,0.0469,,,0.004,0.457,-0.004,3.439,0.31,-0.31,,,,74.2,10.3,-10.3,3.52364689,4.354e-05,-4.354e-05,0.007911,0.000577,-0.00072,7.91,1.8,-1.8,89.97,,,1330.0,,,6269.0,174.0,-218.0,4.412,0.07,-0.21,-0.08,0.25,-0.3,1.085,0.361,-0.12,1.106,0.171,-0.14,,,,q1_q17_dr25_stellar,0.168,19.915194,3.1e-05,42.37286,0.00031,-0.8,1.2,0.8,1.1,5.6e-05,9.6e-05,-7.7e-05,8.8e-05,0.49,0.48,-0.09,0.58,0.5,0.49,0.55,0.49,-0.28,0.58,0.62,0.51,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,006/006891/006891124/dv/kplr006891124-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.186,0.0103,-0.0103,006/006891/006891124/dv/kplr006891124-20160209194854_dvr.pdf,0,0,0,0,739.8,726.26,-231.84,0.75429,0.17286,-0.40167,LS+MCMC,0.974
9489524,K02029.04,,299.89651,0.0,19h59m35.16s,46.051971,0.0,+46d03m07.1s,13.57,,12.898,,12.694,,12.613,,11.61,0.022,11.178,0.03,11.132,0.022,12.957,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,4,251.0,3.9266844,9.918391,0.4874,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2043,0.4966,Mandel and Agol (2002 ApJ 580 171),7.2,,,135.4574,0.0113,-0.0113,0.0,,,,,,0.63,0.04,-0.04,0.0515,,,0.343,0.126,-0.343,2.099,0.302,-0.302,,,,66.5,10.7,-10.7,4.78850084,6.031e-05,-6.031e-05,0.007424,0.000636,-0.00077,16.52,4.2,-4.2,88.81,,,889.0,,,5208.0,103.0,-103.0,4.563,0.036,-0.052,-0.14,0.15,-0.15,0.772,0.055,-0.041,0.796,0.046,-0.046,,,,q1_q17_dr25_stellar,,19.99306,3.3e-05,46.05207,0.00029,-1.5,1.2,0.4,1.1,0.000126,8.5e-05,,,0.6,0.58,0.31,0.59,0.67,0.7,0.79,0.59,0.16,0.69,0.81,0.67,NO_COMMENT,2018-08-16 00:00:00,4.0,q1_q17_dr25_tce,009/009489/009489524/dv/kplr009489524-004-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454968.457,0.0113,-0.0113,009/009489/009489524/dv/kplr009489524-20160209194854_dvr.pdf,0,0,0,0,147.95,35.67,-25.49,3.71904,1.90062,-3.69939,LS+MCMC,0.863
7813039,K03787.01,,288.43912,0.0,19h13m45.39s,43.505249,0.0,+43d30m18.9s,14.35,,13.837,,13.694,,13.63,,12.757,0.023,12.425,0.021,12.363,0.015,13.891,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,8.0,46.353485,109.16092,0.8116,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2327,0.4526,Mandel and Agol (2002 ApJ 580 171),157.4,,,167.345982,0.00029,-0.00029,0.0,,,,,,10.3,1.38,-0.74,0.5185,,,0.912,0.052,-0.021,1.5851,0.0321,-0.0321,,,,7736.4,76.6,-76.6,141.73403059,5.011e-05,-5.011e-05,0.102722,0.023153,-0.008581,424.0,179.0,-179.0,89.88,,,329.0,,,5606.0,112.0,-101.0,4.478,0.056,-0.112,0.0,0.15,-0.15,0.918,0.123,-0.066,0.924,0.057,-0.057,,,,q1_q17_dr25_stellar,0.089,19.2292783,2.1e-06,43.5053,2.5e-05,0.141,0.084,0.18,0.091,-0.0008,0.0016,-0.0005,0.0021,-0.014,0.076,0.052,0.07,0.054,0.072,-0.002,0.074,0.165,0.08,0.165,0.08,DEEP_V_SHAPED,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,007/007813/007813039/dv/kplr007813039-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455000.346,0.00029,-0.00029,007/007813/007813039/dv/kplr007813039-20160209194854_dvr.pdf,0,0,0,0,2.77,1.09,-0.55,71.54736,30.1694,-14.48238,LS+MCMC,0.0
6531617,K07785.01,,294.62714,0.0,19h38m30.51s,41.933182,0.0,+41d55m59.5s,15.245,,14.512,,14.247,,14.122,,13.07,0.022,12.596,0.018,12.51,0.019,14.546,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,4.0,4.5372734,7.635565,0.5557,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2175,0.4767,Mandel and Agol (2002 ApJ 580 171),9.5,,,271.04277,0.00977,-0.00977,0.0,,,,,,2.07,0.33,-0.25,1.0084,,,0.178,0.281,-0.178,2.725,0.49,-0.49,,,,725.1,94.1,-94.1,433.220461,0.005076,-0.005076,0.024338,0.001512,-0.002344,1225.0,518.0,-518.0,89.99,,,203.0,,,5232.0,156.0,-156.0,4.519,0.096,-0.168,-0.32,0.35,-0.3,0.777,0.126,-0.094,0.727,0.116,-0.05,,,,q1_q17_dr25_stellar,0.39,19.64178,3.6e-05,41.93312,0.0003,-1.2,1.4,-0.2,1.1,0.00071,0.00097,0.00024,0.00077,0.05,0.32,-0.26,0.28,0.26,0.29,0.0,0.32,-0.21,0.28,0.21,0.28,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,006/006531/006531617/dv/kplr006531617-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455104.043,0.00977,-0.00977,006/006531/006531617/dv/kplr006531617-20160209194854_dvr.pdf,0,0,0,0,0.4,0.2,-0.13,185.39418,313.35498,-110.07854,LS+MCMC,0.323
4164922,K03864.02,,293.34497,0.0,19h33m22.79s,39.257809,0.0,+39d15m28.1s,13.636,,12.856,,12.604,,12.452,,11.489,0.021,11.013,0.022,10.915,0.018,12.914,,cumulative,Done,11111011101110111000000000000000,CANDIDATE,CANDIDATE,2,59.0,4.298752,10.208249,0.5247,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1611,0.5575,Mandel and Agol (2002 ApJ 580 171),17.3,,,134.44527,0.00471,-0.00471,0.0,,,,,,0.94,0.05,-0.05,0.1236,,,0.412,0.052,-0.412,3.434,0.142,-0.142,,,,157.5,9.6,-9.6,18.2572722,0.0001081,-0.0001081,0.011442,0.000359,-0.000659,37.5,17.5,-17.5,89.37,,,547.0,,,5014.0,100.0,-100.0,4.559,0.044,-0.032,-0.1,0.15,-0.15,0.756,0.039,-0.043,0.756,0.051,-0.032,,,,q1_q17_dr25_stellar,,19.55635,1.5e-05,39.25793,0.00017,0.74,0.64,0.44,0.63,,,-6.5e-05,8.5e-05,-0.15,0.27,0.31,0.3,0.35,0.34,-0.08,0.25,0.06,0.3,0.1,0.32,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,004/004164/004164922/dv/kplr004164922-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.445,0.00471,-0.00471,004/004164/004164922/dv/kplr004164922-20160209194854_dvr.pdf,0,0,0,0,21.16,4.16,-3.79,3.00102,1.40041,-0.59664,LS+MCMC,0.999
