ra,dec,koi_gmag,koi_disposition,koi_count,koi_num_transits,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff1,koi_model_snr,koi_prad,koi_impact,koi_duration,koi_depth,koi_dor,koi_incl,koi_teq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_tce_plnt_num,koi_time0,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_srho
296.14655,39.396938,14.068,0,1,548.0,12.84455,0.233,0.3325,59.5,41.53,1.159,11.856,207.8,1.187,12.47,2167.0,6221.0,3.935,0.26,2.198,1.516,0.0,0.89,-2.09,-4.1e-05,0.000106,-0.42,0.24,0.48,1.0,2454965.306,0,0,0,0,5197.02,0.00822
295.94925,40.247829,14.747,0,1,3.0,7.459291,,0.5305,10.4,9.3,0.1737,15.29,370.8,243.7,89.95,409.0,5039.0,3.295,-0.16,4.95,1.765,0.039,-1.1,0.6,0.00047,-0.00021,-0.17,0.9,0.91,1.0,2455362.087,0,0,0,0,6.6,1.15541
292.64594,41.353039,15.534,0,1,49.0,7.460832,,0.4553,6.0,1.22,0.5643,1.355,197.0,134.1,89.95,526.0,5496.0,4.564,0.04,0.838,0.939,0.169,0.9,-1.5,-0.00014,0.00031,-1.66,-1.3,2.11,1.0,2454968.55,0,0,0,0,18.12,57.07105
296.104,41.36927,13.952,0,1,834.0,13.26514,0.9533,0.3053,22.4,1.54,0.729,9.067,32.8,1.26,54.63,2492.0,6400.0,3.877,0.56,2.512,1.732,0.221,0.66,-0.56,-1.6e-05,1.6e-05,0.22,-0.21,0.31,1.0,2454964.953,0,0,0,0,9138.09,0.0147
299.77228,44.363022,16.089,0,1,286.0,7.2883544,0.5846,0.4415,9.4,1.49,0.145,1.318,223.4,4.17,88.0,2036.0,5618.0,4.373,-0.12,1.002,0.865,0.0,-12.8,-11.9,0.00233,0.00206,-3.85,-5.48,6.7,1.0,2454964.977,0,0,0,0,4086.46,2.72237
291.49585,42.47813,15.434,0,1,374.0,8.468717,0.6186,0.4415,10.7,0.79,0.306,1.791,98.5,14.88,88.82,1014.0,5416.0,4.579,-0.08,0.8,0.89,0.0,-1.3,2.2,8e-05,-0.00022,0.61,0.21,0.64,1.0,2454966.577,0,0,0,0,250.0,4.74322
287.57062,43.531738,15.079,0,1,1483.0,141.66074,,0.3138,220.3,6.17,0.8925,1.7129,4759.5,2.594,69.9,1688.0,5776.0,4.599,-0.58,0.755,0.826,0.0,3.6,-0.97,-0.001213,0.000349,0.461,-0.081,0.468,1.0,2454964.827,0,0,0,0,1919.35,0.4054
288.37213,43.591221,17.09,0,1,154.0,7.10616,0.0575,0.7032,7.4,1.09,0.344,1.153,270.3,55.7,89.65,577.0,4298.0,4.603,0.12,0.675,0.668,0.169,-0.9,-1.2,0.00024,0.00033,-0.3,0.1,0.3,1.0,2454969.377,0,0,0,0,26.18,42.18301
290.00784,43.502129,15.522,0,1,197.0,7.846726,0.795,0.319,10.1,1.19,0.08,3.199,124.0,16.55,89.72,1052.0,6274.0,4.434,-0.1,1.062,1.115,0.134,1.9,1.5,-0.00019,-0.00015,1.5,1.07,1.8,1.0,2454966.042,0,0,0,0,289.51,1.81373
281.35678,43.658352,17.022,0,1,99.0,7.1913037,,0.4601,7.2,0.94,0.0847,2.162,331.0,46.3,89.95,416.0,3867.0,4.734,-0.1,0.525,0.545,0.0,2.3,0.5,-0.00129,-6e-05,0.04,0.13,0.13,1.0,2454975.445,0,0,0,0,7.09,11.23116
289.57452,44.519939,16.616,0,1,10.0,7.605977,0.1759,0.4695,9.7,2.44,0.075,5.678,750.1,179.1,89.98,332.0,5616.0,4.529,0.16,0.903,1.006,0.155,-2.7,0.5,0.0015,-0.00013,-0.5,-0.5,0.74,1.0,2455051.272,0,0,0,0,2.86,6.40419
283.84756,47.515659,17.385,0,1,77.0,7.6323614,,0.4524,7.4,0.97,0.4828,2.975,335.1,39.5,89.38,370.0,3761.0,4.724,0.0,0.526,0.535,0.0,1.5,-4.6,-0.00053,0.00157,2.5,0.6,2.6,1.0,2454975.994,0,0,0,0,4.43,3.9438
288.29715,47.56004,15.561,0,1,157.0,8.070675,0.943,0.5508,10.5,0.75,0.073,3.057,117.3,21.4,89.81,679.0,4889.0,4.57,-0.24,0.715,0.693,0.113,1.06,1.6,-2e-05,0.00016,0.06,-1.08,1.08,1.0,2454965.361,0,0,0,0,50.14,2.56577
285.37671,49.461712,15.155,0,1,803.0,10.76419,,0.4183,53.9,14.03,1.198,5.307,997.3,1.337,26.36,1097.0,4668.0,4.7,-1.08,0.548,0.548,0.128,0.25,0.28,-0.00011,2e-05,0.02,-0.067,0.07,1.0,2454965.668,0,0,0,0,342.59,0.02586
287.57501,49.551167,11.635,0,1,187.0,7.6441035,,0.3563,5.7,2.44,0.9606,15.2,85.2,1.144,32.66,2001.0,7302.0,3.965,-0.5,2.069,1.44,0.453,-0.3,-0.8,5e-06,1.6e-05,1.0,0.8,1.3,2.0,2454964.831,0,0,0,0,3791.11,0.00199
292.73026,37.787182,15.792,0,1,71.0,7.4007688,0.0198,0.319,7.9,1.5,0.039,4.703,213.1,29.91,89.93,737.0,6158.0,4.455,-0.06,1.026,1.092,0.074,-2.1,-0.6,0.00049,-6e-05,0.32,0.16,0.36,1.0,2454978.808,0,0,0,0,69.62,1.53164
286.81915,37.859009,17.408,0,1,434.0,7.869526,0.4652,0.2631,10.1,0.64,0.133,1.89,248.0,12.61,89.39,579.0,3628.0,4.842,-0.2,0.41,0.427,0.533,-1.6,-0.7,0.00028,0.0,0.5,-1.2,1.3,1.0,2454967.393,0,0,0,0,26.6,3.95008
293.5787,39.447979,14.026,0,1,54.0,7.548907,,0.4564,14.2,2.42,0.0766,8.48,97.9,18.07,89.95,960.0,5500.0,3.775,0.16,2.491,1.348,0.521,-0.2,0.5,7e-06,-5.5e-05,1.34,-0.34,1.39,1.0,2454978.746,0,0,0,0,201.01,0.28109
286.74857,40.36544,16.137,0,1,1597.0,9.265632,0.9522,0.4035,13.7,1.36,0.045,0.675,183.4,9.34,89.72,1933.0,5705.0,4.424,0.0,0.989,0.945,0.044,0.1,-2.1,-1e-05,0.00024,0.68,0.19,0.7,1.0,2454965.124,0,0,0,0,3285.52,23.23802
287.46738,41.47163,16.122,0,1,93.0,7.3371105,0.7953,0.398,7.7,0.93,0.016,3.14,162.5,36.3,89.97,632.0,5541.0,4.613,-0.46,0.733,0.82,0.826,-0.1,-0.6,2e-05,0.00012,1.3,-1.57,2.0,1.0,2454966.532,0,0,0,0,37.74,4.16497
293.2793,41.403679,15.282,0,1,1191.0,8.018559,0.9863,0.3342,9.9,0.75,0.251,1.111,72.7,7.53,88.09,1684.0,5918.0,4.544,-0.26,0.865,0.956,0.409,-1.0,0.8,5.2e-05,-4.7e-05,0.42,-0.13,0.44,1.0,2454964.609,0,0,0,0,1898.51,6.45795
294.07739,42.402241,14.266,0,1,1006.0,9.639802,0.7032,0.3913,7.9,3.56,0.199,1.76,149.8,11.38,89.0,2104.0,5195.0,3.409,-0.8,2.935,0.805,0.645,-0.23,-0.11,1.3e-05,1.5e-05,-0.16,0.1,0.19,1.0,2454964.933,0,0,0,0,4636.69,3.9962
295.50229,43.609871,16.498,0,1,513.0,9.051803,0.0321,0.4096,10.1,1.2,0.295,1.83,173.3,10.29,88.35,1268.0,5778.0,4.531,0.07,0.911,1.028,0.11,1.1,1.3,-0.00024,-0.00022,-0.47,0.05,0.47,1.0,2454966.778,0,0,0,0,611.31,3.19149
294.20145,44.639839,13.304,0,1,794.0,8.181595,,0.251,43.3,4.91,0.9829,12.901,456.1,1.0084,13.18,2413.0,7045.0,4.154,-0.3,1.604,1.341,0.064,-0.33,0.54,5e-06,-2.5e-05,0.12,0.04,0.12,2.0,2454964.805,0,0,0,0,8016.36,0.01031
292.15543,46.204529,15.138,0,1,225.0,7.9849005,,0.3143,8.1,1.0,0.1566,2.243,77.9,20.02,89.38,1150.0,6300.0,4.371,-0.1,1.126,1.082,0.011,-1.7,-1.9,0.00012,0.00016,0.8,-0.31,0.85,1.0,2454966.424,0,0,0,0,414.11,4.36201
294.95062,46.242149,16.984,0,1,207.0,9.687252,0.9448,0.4966,10.9,1.46,0.33,1.712,370.6,7.51,87.48,1234.0,5238.0,4.598,-0.1,0.764,0.854,0.172,-1.2,-1.0,0.0004,0.0003,0.11,0.31,0.33,1.0,2454965.011,0,0,0,0,547.5,2.64054
295.25565,46.2164,16.451,0,1,67.0,7.960292,,0.3738,5.6,774.73,8.7053,0.357,453.9,274.5,88.24,648.0,5865.0,4.518,-0.04,0.918,1.012,0.622,0.1,1.1,-9e-05,-0.00037,-0.5,-2.1,2.2,1.0,2454981.086,0,0,0,0,41.69,950.09515
282.15787,47.686531,16.675,0,1,74.0,8.188142,0.0471,0.5575,10.9,1.88,0.129,1.436,660.0,97.11,89.92,541.0,4918.0,4.546,-0.1,0.752,0.727,0.0,-2.3,3.2,0.00116,-0.00192,-0.7,0.3,0.7,1.0,2454974.925,0,0,0,0,20.29,53.51827
289.32047,47.632446,13.218,0,1,8.0,7.9969387,,0.3305,8.3,1.09,0.1542,15.59,53.3,96.6,89.95,399.0,6163.0,4.144,-0.04,1.486,1.122,0.538,0.6,-0.8,-4e-05,3.7e-05,1.4,-1.1,1.8,1.0,2455008.324,0,0,0,0,5.96,0.434
287.31912,49.65699,16.226,0,1,190.0,8.405696,0.2857,0.4526,9.2,1.58,0.469,1.58,283.6,24.87,88.92,947.0,5455.0,4.448,0.04,0.927,0.88,0.057,0.0,1.9,1e-05,-0.00042,-0.84,-0.33,0.91,1.0,2454969.202,0,0,0,0,189.8,8.93685
293.67682,40.334068,14.985,0,1,10.0,7.6745424,0.644,0.319,11.1,1.45,0.004,13.057,198.4,77.0,90.0,385.0,6133.0,4.427,-0.12,1.032,1.035,0.497,-1.5,0.1,0.00023,-3e-05,0.1,-1.09,1.09,1.0,2455073.681,0,0,0,0,5.22,0.51129
285.33963,41.539749,15.801,0,1,449.0,8.627484,0.8248,0.4341,10.6,1.0,0.013,1.01,161.8,17.5,89.96,1180.0,5396.0,4.571,-0.16,0.789,0.845,0.017,-1.0,-2.6,0.00015,0.00035,-0.41,-0.09,0.42,1.0,2454965.923,0,0,0,0,458.39,19.41257
293.16168,41.538158,14.287,0,1,3.0,7.231165,,0.2855,10.3,1.81,0.2863,9.392,342.3,348.7,89.95,266.0,6553.0,4.479,-0.64,0.962,1.017,0.087,0.9,1.1,-0.0003,-0.00036,0.33,0.2,0.4,1.0,2455356.314,0,0,0,0,1.18,4.15804
282.67258,43.788311,14.809,0,1,64.0,8.098627,0.994,0.4926,11.8,2.16,0.239,13.454,83.8,12.39,88.9,899.0,5349.0,3.76,-0.12,2.388,1.197,0.078,-2.7,-0.1,0.0002,-1e-05,-1.4,-0.74,1.6,1.0,2454975.256,0,0,0,0,154.4,0.07273
286.91599,44.704529,16.018,0,1,168.0,8.588779,0.6673,0.319,8.4,1.61,0.185,1.65,243.0,4.72,87.76,1928.0,6158.0,4.453,-0.08,1.024,1.08,0.132,-0.6,1.6,0.00015,-0.00042,-0.33,2.11,2.14,1.0,2454964.616,0,0,0,0,3274.72,1.93695
291.79575,44.746181,14.115,0,1,88.0,7.628813,0.8948,0.3542,9.4,4.39,0.231,3.431,76.8,33.63,89.61,1459.0,5649.0,3.282,-0.58,4.994,1.74,0.26,1.3,-0.9,-9e-05,7e-05,-1.86,-2.5,3.1,1.0,2454973.86,0,0,0,0,1069.24,3.03823
292.01733,44.713268,13.388,0,1,4.0,11.75748,0.5698,0.3661,31.7,30.25,1.198,31.92,395.2,14.75,85.34,323.0,6072.0,4.285,0.1,1.273,1.139,0.401,0.36,0.23,-0.0001,-0.00011,0.66,0.76,1.01,1.0,2455079.629,0,0,0,0,2.58,0.00078
290.75494,44.851589,15.429,0,1,49.0,7.1519947,,0.3445,6.7,1.49,0.825,2.185,194.2,55.4,89.38,618.0,6045.0,4.494,-0.12,0.955,1.038,0.001,-1.9,-3.3,0.00047,0.00078,1.43,1.8,2.3,1.0,2454979.688,0,0,0,0,34.48,4.46409
293.53033,44.832771,14.639,0,1,79.0,8.249764,0.256,0.2971,10.7,1.28,0.046,4.2,115.5,29.8,89.91,852.0,6478.0,4.371,-0.04,1.188,1.209,0.068,1.2,-1.3,-0.00015,0.00014,-1.03,-0.43,1.12,1.0,2454972.97,0,0,0,0,124.25,1.89915
284.69968,46.375092,14.694,0,1,12.0,13.082608,-1.0,0.4888,24.5,39.82,1.23,5.797,576.6,1.468,33.07,1535.0,5445.0,4.14,0.48,1.426,1.024,0.0,2.78,11.22,-0.00177,-0.00722,-0.156,9.213,9.214,1.0,2454967.352,0,0,0,0,1313.37,0.01081
286.85812,46.311729,16.204,0,1,367.0,8.362444,,0.4705,8.5,0.87,0.3976,1.869,117.2,13.6,88.24,1018.0,5341.0,4.546,-0.14,0.801,0.824,0.0,-4.0,1.7,0.00052,-0.00023,-0.39,0.8,0.89,1.0,2454966.462,0,0,0,0,253.89,3.71167
287.51071,46.38995,14.153,0,1,163.0,9.022239,0.8761,0.4637,10.0,3.28,0.918,3.959,54.5,6.72,82.14,1462.0,5403.0,3.559,0.26,3.6,1.714,0.774,-0.4,-0.3,3.1e-05,2e-05,0.29,-0.36,0.46,1.0,2454968.17,0,0,0,0,1079.27,0.08408
296.02774,47.753551,16.266,0,1,99.0,7.747949,0.6834,0.3239,9.1,1.73,0.032,3.198,246.0,25.9,89.93,919.0,6277.0,4.417,-0.02,1.097,1.148,0.0,2.1,4.1,-0.00049,-0.00092,-0.58,2.2,2.2,1.0,2454973.679,0,0,0,0,168.88,2.87914
284.95026,49.747147,13.973,0,1,150.0,7.571207,,0.3487,8.7,1.33,0.5196,2.997,58.0,15.86,88.24,1253.0,6002.0,4.025,-0.06,1.693,1.107,0.689,-0.7,0.2,5e-05,0.0,-0.4,-2.5,2.54,1.0,2454971.305,0,0,0,0,582.45,1.45432
296.53479,49.785851,14.64,0,1,3.0,7.1888323,,0.5711,8.9,1.9,0.1835,9.88,391.2,303.9,89.95,225.0,5128.0,4.388,0.46,0.988,0.87,0.055,-1.6,0.5,0.0007,-0.00018,-1.1,5.0,5.2,1.0,2455331.83,0,0,0,0,0.6,3.44682
296.82037,49.75045,16.05,0,1,247.0,7.3679533,0.762,0.3288,9.3,1.3,0.37,3.93,135.4,9.7,87.81,1156.0,6268.0,4.429,0.07,1.1,1.188,0.14,0.8,-1.0,-8e-05,0.00022,1.06,-0.42,1.15,1.0,2454964.87,0,0,0,0,421.14,0.61616
292.29626,37.93306,13.734,0,1,150.0,7.790811,,0.3251,8.1,0.98,0.185,2.252,74.1,29.697,89.38,999.0,6060.0,4.29,-0.4,1.133,0.914,0.002,1.5,-2.4,-0.000112,0.00017,0.78,-1.0,1.2,1.0,2454970.7,0,0,0,0,234.99,6.3509
286.58701,38.00108,14.6,0,1,230.0,7.98478,0.2163,0.319,8.3,1.21,0.249,1.05,119.9,42.0,89.66,1125.0,6243.0,4.39,-0.14,1.084,1.048,0.539,-0.6,0.0,3e-05,-0.00012,0.98,1.27,1.6,1.0,2454969.028,0,0,0,0,379.27,40.31668
293.23929,39.691681,14.637,0,1,3.0,8.312807,,0.342,8.7,1.5,0.3485,18.36,244.7,206.6,89.95,231.0,5942.0,4.432,-0.4,0.947,0.884,0.474,-1.2,-0.3,0.00029,9e-05,0.25,-2.63,2.65,1.0,2455022.598,0,0,0,0,0.68,0.6145
288.03058,40.418301,15.87,0,1,391.0,8.603962,0.867,0.3147,10.0,1.03,0.166,2.984,98.4,8.67,88.9,1306.0,6181.0,4.431,-0.16,1.029,1.036,0.017,2.9,1.5,-0.00027,-0.00013,-0.72,-0.91,1.16,1.0,2454967.372,0,0,0,0,689.16,1.06962
284.12134,41.633072,14.17,0,1,184.0,8.149264,0.9603,0.4603,9.8,0.8,0.152,2.565,61.5,16.39,89.47,1028.0,5600.0,4.378,0.1,1.037,0.936,0.0,-0.6,2.8,3.4e-05,-0.000206,-0.25,1.45,1.47,1.0,2454968.154,0,0,0,0,263.79,2.7296
286.84534,42.67696,11.678,0,1,415.0,9.001809,,0.2862,9.9,1.01,0.145,0.4022,36.3,61.0,89.95,1620.0,6534.0,4.203,-0.22,1.437,1.205,0.0,0.8,3.1,-2e-05,-6.8e-05,1.4,0.34,1.4,1.0,2454967.419,0,0,0,0,1627.1,413.20212
282.15485,43.867352,12.234,0,1,570.0,7.9244924,0.9658,0.2705,7.2,1.24,0.755,1.6802,32.5,7.153013,83.94,2173.0,6749.0,3.941,-0.34,2.003,1.28,0.701,-0.6,-0.29,1.4e-05,6e-06,-0.47,-0.02,0.47,1.0,2454964.938,0,0,0,0,5269.29,1.25108
292.82965,46.365768,15.86,0,1,339.0,8.902447,0.2498,0.4415,10.0,0.83,0.088,2.896,109.3,10.38,89.51,1007.0,5497.0,4.577,-0.1,0.809,0.907,0.019,-0.4,-2.6,3e-05,0.00024,-0.62,-0.58,0.85,1.0,2454966.738,0,0,0,0,243.14,1.38681
285.6409,47.81105,15.473,0,1,4.0,10.777698,0.9017,0.4096,13.9,2.16,0.033,11.98,541.4,245.7,89.99,242.0,5751.0,4.508,0.14,0.94,1.038,0.002,0.8,-2.4,-0.00044,0.00116,-0.41,0.38,0.6,1.0,2455111.837,0,0,0,0,0.81,1.96796
296.73917,49.978352,13.922,0,1,187.0,8.242547,0.8258,0.4554,10.4,1.1,0.502,4.525,47.1,10.63,87.29,1132.0,5530.0,4.045,0.12,1.575,1.004,0.025,-1.0,2.2,3.9e-05,-9.5e-05,-0.3,0.56,0.63,1.0,2454966.414,0,0,0,0,388.54,0.43809
286.07114,38.16761,14.368,0,1,1410.0,11.153532,0.9886,0.4603,12.4,0.67,0.058,1.097,65.4,6.66,89.51,1633.0,5508.0,4.569,0.07,0.84,0.955,0.089,0.79,0.3,-5.3e-05,-5.3e-05,-0.62,-0.04,0.62,1.0,2454964.88,0,0,0,0,1680.03,6.23452
292.40063,38.134579,16.342,0,1,24.0,8.248254,0.5414,0.2998,9.3,2.94,0.205,6.073,574.5,63.3,89.81,589.0,6520.0,4.375,0.07,1.215,1.279,0.09,0.4,0.6,-0.00042,-0.00074,1.13,0.09,1.14,1.0,2454993.466,0,0,0,0,28.51,1.90128
290.80057,44.270512,11.167,0,1,6.0,8.973412,0.4647,0.2444,8.9,6.15,0.811,2.745,212.2,217.7,89.79,792.0,7128.0,3.52,-0.5,3.811,1.754,0.193,-0.38,-0.01,0.00021,4e-05,-0.57,-0.47,0.74,2.0,2455063.194,0,0,0,0,93.05,11.87792
296.92773,40.429661,14.163,0,1,203.0,8.044095,0.8742,0.2914,10.3,1.04,0.116,3.603,71.2,14.095,89.53,1177.0,6463.0,4.313,-0.2,1.225,1.126,0.014,-0.3,1.2,2.6e-05,-0.00011,-0.08,-0.32,0.33,1.0,2454970.069,0,0,0,0,453.27,1.2036
297.61307,41.672829,16.653,0,1,1331.0,8.39872,0.5409,0.5575,11.1,0.87,0.312,1.247,143.2,5.94,86.99,1391.0,4893.0,4.574,-0.06,0.739,0.746,0.003,3.0,-2.3,-0.00035,0.00026,0.64,-0.67,0.92,1.0,2454964.658,0,0,0,0,884.21,3.94521
284.57642,41.705971,15.613,0,1,313.0,8.459961,0.5181,0.4096,9.8,0.98,0.318,4.708,71.4,5.27,86.55,1291.0,5653.0,4.288,0.1,1.163,0.958,0.433,-0.6,1.3,4e-05,-7e-05,-0.73,0.33,0.8,1.0,2454965.018,0,0,0,0,656.3,0.24369
286.9454,43.899139,13.512,0,1,200.0,7.6722765,0.1782,0.3469,10.2,0.91,0.096,4.211,32.8,12.019,89.54,1266.0,6056.0,4.071,-0.08,1.597,1.094,0.003,1.7,-2.0,-4.6e-05,6.4e-05,1.16,1.26,1.71,1.0,2454969.496,0,0,0,0,607.33,0.75085
294.59918,44.927689,16.096,0,1,503.0,7.9685,0.9016,0.3556,9.1,0.92,0.532,1.12,145.2,15.78,88.07,1135.0,5636.0,4.613,-0.54,0.734,0.821,0.182,1.7,-1.5,-0.00022,0.00017,-1.0,0.5,1.1,1.0,2454965.669,0,0,0,0,392.64,10.28643
286.55365,45.002338,13.959,0,1,14.0,8.318784,0.8631,0.2947,9.0,1.41,0.711,4.665,126.8,115.4,89.65,467.0,6499.0,4.378,-0.1,1.169,1.191,0.017,0.3,2.3,-6e-05,-0.0003,0.03,-0.37,0.37,1.0,2454967.675,0,0,0,0,11.21,3.02457
295.35825,46.343929,15.59,0,1,1260.0,9.415996,0.9563,0.3447,11.3,0.97,0.966,1.82,60.6,1.627,53.56,1805.0,6000.0,4.487,-0.16,0.946,1.003,0.256,-0.3,1.5,4.6e-05,-5.3e-05,-0.23,-0.8,0.84,1.0,2454964.693,0,0,0,0,2518.85,0.07285
300.34525,46.339882,15.235,0,1,5.0,10.324731,0.1265,0.4535,9.8,1.59,0.673,7.438,442.9,249.9,89.85,218.0,5366.0,4.625,-0.4,0.715,0.793,0.065,1.4,0.79,-0.00081,0.00015,0.57,0.27,0.63,1.0,2455130.837,0,0,0,0,0.54,2.93522
283.11642,46.442699,16.159,0,1,84.0,7.3248405,,0.3759,7.3,1.62,0.2136,2.085,253.6,49.0,89.95,784.0,5962.0,4.464,0.14,1.019,1.102,0.048,-2.3,-0.8,0.00067,9e-05,-0.64,-1.69,1.81,1.0,2454975.199,0,0,0,0,89.25,12.24811
289.36646,47.923851,13.883,0,1,33.0,7.6521177,0.7917,0.4133,10.0,1.61,0.818,8.331,69.1,23.4,88.0,664.0,5747.0,4.018,0.2,1.729,1.135,0.001,-1.0,2.5,8e-05,-0.000184,1.32,-0.63,1.46,1.0,2454969.457,0,0,0,0,45.99,0.12949
291.70639,47.908581,16.653,0,1,116.0,7.5013504,0.6046,0.4535,7.0,1.26,0.352,2.126,297.2,38.8,89.48,674.0,5334.0,4.574,-0.5,0.727,0.723,0.008,0.6,-3.3,-0.0002,0.00099,-1.1,-0.89,1.4,1.0,2454970.242,0,0,0,0,48.78,8.60258
297.34726,50.04744,13.631,0,1,78.0,7.2035055,,0.3766,6.3,0.68,0.6327,2.521,64.2,40.2,89.38,648.0,5628.0,4.513,-0.48,0.81,0.779,0.017,1.7,1.5,-0.00013,-0.00012,0.23,-0.5,0.5,1.0,2454965.892,0,0,0,0,41.74,4.29633
286.10281,50.126541,15.967,0,1,29.0,7.907945,0.4289,0.4035,6.6,2.14,0.308,1.421,581.0,194.0,89.91,507.0,5685.0,4.537,0.04,0.886,0.987,0.817,-0.2,1.0,0.0001,-0.0004,0.71,1.48,1.64,1.0,2454964.838,0,0,0,0,15.66,100.82036
286.03839,50.294441,15.417,0,1,1878.0,8.098369,0.8917,0.5256,11.6,0.81,0.23,0.954,86.4,4.49,87.06,1917.0,5220.0,4.48,0.16,0.881,0.855,0.03,-3.6,0.0,0.00025,2e-05,-0.77,-0.39,0.86,1.0,2454964.664,0,0,0,0,3197.67,5.35806
289.60522,43.952831,14.286,0,1,129.0,7.779412,0.2644,0.319,10.1,1.2,0.661,1.127,125.4,25.3,88.5,1133.0,6152.0,4.464,-0.1,1.009,1.079,0.992,0.2,-0.1,-1e-05,0.0,0.46,-0.11,0.48,1.0,2454965.88,0,0,0,0,389.31,12.88956
292.30338,43.98381,15.933,0,1,157.0,7.9195485,0.4291,0.421,9.7,1.35,0.872,2.067,217.8,16.37,86.95,780.0,5564.0,4.587,-0.26,0.785,0.878,0.092,0.5,-0.7,-0.00023,0.00028,-0.87,-0.8,1.18,1.0,2454971.477,0,0,0,0,87.55,1.15514
300.30533,45.093418,16.533,0,1,42.0,7.9615827,,0.3526,9.6,1.05,0.6983,3.849,386.6,50.2,89.38,337.0,4367.0,4.739,-1.14,0.501,0.503,0.533,1.5,0.8,-0.00023,-0.00028,0.11,-0.28,0.3,1.0,2454971.929,0,0,0,0,3.06,2.05976
298.91162,46.586578,13.756,0,2,196.0,224.01404,,0.2889,10.1,13333.5,64.5159,2.464,3622.0,73.7,29.22,1640.0,6531.0,3.962,-0.28,1.921,1.234,0.0,0.08,-0.046,-0.0003,0.0009,0.001,-0.038,0.038,2.0,2454966.333,0,0,0,0,1708.72,336.51843
281.22937,46.681862,16.161,0,1,351.0,8.293859,0.1852,0.4341,9.5,1.18,0.415,1.645,214.3,8.47,87.19,1283.0,5595.0,4.581,-0.24,0.796,0.89,,-2.7,1.1,0.00048,,0.62,0.7,0.93,1.0,2454965.686,0,0,0,0,638.54,2.97383
291.90216,47.96207,16.0,0,1,304.0,7.679031,0.892,0.3447,11.1,2.26,0.187,0.3792,350.1,85.7,89.87,1172.0,5993.0,4.425,-0.24,0.993,0.958,0.008,-2.6,-1.5,0.00095,0.00046,-1.93,-1.08,2.21,1.0,2454968.177,0,0,0,0,446.38,662.61298
293.66928,47.906689,13.767,0,1,329.0,7.617462,,0.2693,60.2,7.76,1.0194,44.35,226.8,1.037606,10.89,1680.0,6839.0,4.094,-0.32,1.7,1.313,0.022,0.24,-0.35,-1.6e-05,3e-05,0.13,-0.49,0.51,1.0,2454968.788,0,0,0,0,1884.15,0.00126
297.20752,47.972099,17.327,0,1,197.0,7.6761336,0.8113,0.6414,9.1,1.16,0.058,1.267,411.4,5.7,89.41,1208.0,4494.0,4.692,-0.44,0.591,0.632,,-0.8,-0.8,0.0003,,0.05,0.61,0.61,1.0,2454964.72,0,0,0,0,504.34,4.09348
297.47586,41.114288,13.585,0,2,1450.0,9.71866,0.6945,0.4133,0.0,0.73,1.004,0.052,0.0,2.175169,62.52,2518.0,5855.0,3.999,0.16,1.796,1.174,0.987,0.1,0.0,3e-06,-2e-06,0.29,-0.26,0.39,3.0,2454964.814,0,0,0,0,9497.39,0.25417
292.7131,38.358212,15.242,0,3,99.0,7.8977256,0.9262,0.3729,10.0,1.5,0.435,3.566,157.8,25.9,89.04,856.0,6049.0,4.353,0.16,1.176,1.14,0.548,0.9,0.2,-0.0001,-9e-05,0.96,1.56,1.83,3.0,2454967.376,0,0,0,0,126.84,1.87738
287.44409,38.088428,15.273,0,2,338.0,8.009703,0.7689,0.3588,9.6,0.84,0.192,3.611,77.2,7.81,88.59,1184.0,5982.0,4.493,-0.04,0.96,1.047,0.365,-0.3,-1.7,2e-05,0.0001,0.47,0.65,0.81,2.0,2454967.658,0,0,0,0,464.19,0.65134
294.34146,38.340519,15.212,0,1,202.0,8.214057,,0.5459,6.8,0.7,0.3554,2.226,107.7,17.29,88.81,782.0,4905.0,4.593,-0.42,0.679,0.659,0.0,-3.3,2.6,0.00045,-0.00032,-0.46,0.7,0.9,1.0,2454966.271,0,0,0,0,88.33,3.44309
294.87888,38.397812,16.524,0,1,180.0,8.067311,,0.5625,8.2,1.26,0.1049,1.832,337.7,24.89,89.95,759.0,4960.0,4.627,-0.16,0.707,0.786,0.067,1.1,-1.2,-0.00042,0.0004,-0.8,-1.54,1.7,1.0,2454969.355,0,0,0,0,78.58,8.37101
285.64093,38.418732,13.906,0,1,60.0,7.670929,,0.5148,11.8,2.36,0.1018,19.34,53.1,9.04,89.38,1045.0,5011.0,3.321,-0.46,3.324,0.843,0.03,-0.3,-2.5,-2e-06,0.000127,-0.29,-2.19,2.21,1.0,2454965.948,0,0,0,0,281.59,0.02688
295.52618,39.806839,16.263,0,1,33.0,7.2719383,,0.425,5.6,1.58,0.5986,2.53,353.0,74.6,89.38,517.0,5551.0,4.57,-0.16,0.809,0.887,0.208,-2.1,-0.9,0.0007,0.00016,-1.61,0.3,1.64,1.0,2454968.008,0,0,0,0,16.9,8.75161
