ra,dec,koi_gmag,koi_disposition,koi_count,koi_num_transits,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff1,koi_model_snr,koi_prad,koi_impact,koi_duration,koi_depth,koi_dor,koi_incl,koi_teq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_tce_plnt_num,koi_time0,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_srho
294.63834,39.39798,15.156,-1,1,1064.0,14.789312,0.9594,0.3342,17.9,1.03,0.467,1.3175,125.9,5.28,84.93,1815.0,6089.0,4.527,-0.36,0.889,0.971,0.0,-16.28,-3.45,0.00196,0.00036,-5.55,-0.71,5.6,1.0,2454964.716,0,0,1,0,2556.97,2.74581
297.82056,41.96693,16.448,-1,1,674.0,18.140957,0.0034,0.4966,21.9,1.11,0.564,4.514,197.0,2.94,78.95,1182.0,5235.0,4.595,-0.06,0.771,0.862,0.0,-8.85,-7.9,0.00166,0.0015,-2.75,-5.27,5.95,1.0,2454965.859,0,0,1,1,462.26,0.12071
284.35446,40.723286,14.006,-1,1,1375.0,19.254623,0.4041,0.4035,76.4,1.38,0.694,3.164,168.0,1.575,63.85,1999.0,5780.0,4.438,0.0,1.0,1.0,0.0,-7.9,-6.6,0.000221,0.000193,1.49,-20.5,20.5,1.0,2454964.807,1,0,1,1,3759.62,0.12963
285.79724,40.93618,15.826,1,1,21.0,16.604742,0.745,0.3588,20.1,2.88,0.196,5.085,694.4,39.08,89.71,667.0,6036.0,4.382,0.02,1.093,1.048,0.739,0.19,-0.19,-0.0002,0.00017,0.15,0.22,0.26,1.0,2454976.286,0,0,0,0,46.82,1.68678
284.56567,41.778481,14.085,1,2,51.0,16.409773,0.3645,0.3661,19.9,2.12,0.914,4.664,185.3,14.66,86.42,770.0,5937.0,4.251,0.1,1.291,1.084,0.375,-1.3,-0.6,0.00013,8e-05,-0.1,-0.75,0.75,1.0,2454968.279,0,0,0,0,82.92,0.14522
284.56567,41.778481,14.085,1,2,136.0,12.799112,0.207,0.3661,14.2,1.33,0.862,4.554,79.7,6.63,82.53,1075.0,5937.0,4.251,0.1,1.291,1.084,0.725,-1.0,0.18,4e-05,-2.9e-05,-0.32,-0.69,0.76,2.0,2454970.747,0,0,0,0,315.02,0.09956
285.71741,44.758419,15.404,1,1,15.0,14.278832,0.6727,0.5508,20.5,2.17,0.947,7.208,538.0,42.1,88.71,300.0,5010.0,4.623,-0.16,0.715,0.798,0.0,-2.33,1.09,0.00127,-0.00063,0.5,-0.08,0.5,1.0,2454981.531,0,0,0,0,1.93,0.1428
294.36057,38.948181,16.375,-1,1,225.0,12.084565,0.3205,0.3447,13.6,2.12,0.591,2.299,503.9,10.68,86.83,1147.0,5984.0,4.521,-0.2,0.906,0.993,0.0,-5.62,-1.07,0.00089,6e-05,,,,1.0,2454967.435,0,0,1,1,408.84,1.55651
298.66235,48.24876,14.921,1,1,160.0,12.623598,0.4164,0.4603,13.7,1.26,0.725,3.27,142.0,10.71,86.12,934.0,5496.0,4.417,0.14,0.983,0.92,0.564,-0.4,0.7,0.00013,-4e-05,0.68,0.46,0.82,1.0,2454965.86,0,0,0,0,180.05,0.5535
290.28503,40.689362,15.767,-1,1,64.0,26.220987,0.7243,0.5508,25.1,1.72,0.347,3.512,645.8,44.8,89.56,483.0,4889.0,4.637,-0.22,0.686,0.759,0.0,104.7,-79.06,-0.06457,0.04865,6.584,-5.906,8.845,1.0,2454974.298,0,1,1,0,12.88,3.71178
290.08276,50.86348,13.666,1,3,89.0,28.77161,0.8849,0.3534,39.0,1.84,0.7,8.378,178.5,9.64,85.84,889.0,6115.0,4.249,-0.04,1.291,1.077,0.0,0.34,-0.55,-7e-05,0.00022,-0.21,0.03,0.21,1.0,2454973.576,0,0,0,0,147.78,0.0819
290.08276,50.86348,13.666,1,3,28.0,26.285856,0.0924,0.3534,36.2,2.1,0.189,10.465,263.4,34.45,89.69,598.0,6115.0,4.249,-0.04,1.291,1.077,0.92,0.04,0.81,-2.8e-05,-1e-05,0.64,-0.43,0.77,2.0,2455003.06,0,0,0,0,30.22,0.34537
294.52859,46.640968,18.015,1,3,58.0,55.062897,0.7763,0.5308,65.6,4.04,0.594,2.6118,6057.0,29.1,88.83,408.0,3640.0,4.744,0.21,0.503,0.513,0.0,0.12,0.97,0.0029,0.0042,-0.14,-0.084,0.16,1.0,2454972.544,0,0,0,0,6.52,3.77092
297.02008,43.432549,16.056,1,1,515.0,17.881384,0.1668,0.4415,22.1,1.7,0.796,1.8211,285.1,5.95,82.3,1283.0,5417.0,4.447,-0.08,0.901,0.83,0.018,-0.73,-0.55,0.0002,0.00022,-0.12,-0.31,0.33,1.0,2454964.821,0,0,0,0,638.56,0.81054
296.77283,50.188419,15.352,1,1,39.0,19.588993,0.3742,0.3026,23.7,1.88,0.626,7.434,431.0,28.5,88.74,559.0,6161.0,4.545,-0.5,0.862,0.95,0.008,-1.57,0.35,0.00074,3e-05,-0.07,-0.21,0.22,1.0,2454980.825,0,0,0,0,23.05,0.36979
294.29453,50.725368,15.965,1,1,391.0,18.348112,0.7019,0.3147,20.0,1.88,0.091,1.9855,345.3,13.08,89.6,1294.0,6198.0,4.464,-0.16,1.005,1.072,0.216,-0.86,-0.31,0.0003,0.00016,0.02,-0.06,0.06,1.0,2454964.644,0,0,0,0,661.69,3.76628
299.05725,44.074902,13.242,-1,1,833.0,17.324373,0.7199,0.3975,18.0,1.31,0.234,1.734,41.7,6.99,88.08,2158.0,5622.0,3.813,-0.52,2.017,0.965,0.0,4.31,5.9,-0.00016,-0.000226,2.91,4.21,5.12,1.0,2454964.685,0,0,1,0,5140.67,2.47521
288.83136,47.551991,14.42,1,5,386.0,13.210224,0.1949,0.4535,15.6,0.7,0.704,2.101,83.5,9.09,85.56,1015.0,5374.0,4.555,-0.68,0.721,0.68,0.03,-0.32,1.16,4.1e-05,-8.8e-05,0.21,-0.46,0.5,1.0,2454965.229,0,0,0,0,251.24,1.19812
288.83136,47.551991,14.42,1,5,625.0,10.735407,0.643,0.4535,13.9,0.65,0.874,1.934,59.5,4.09,77.66,1216.0,5374.0,4.555,-0.68,0.721,0.68,0.409,-0.16,0.74,1.8e-05,-3.6e-05,-0.24,0.75,0.79,2.0,2454966.245,0,0,0,0,516.85,0.32148
289.64764,43.579182,15.416,-1,1,719.0,13.279348,0.4778,0.3511,17.2,1.4,0.456,1.192,176.7,10.85,87.59,1565.0,6065.0,4.427,-0.12,1.023,1.018,0.0,0.3,5.0,-8e-05,-0.00085,-0.48,3.43,3.46,1.0,2454965.514,0,0,1,0,1417.56,6.91988
288.76697,46.394421,16.175,1,1,77.0,17.565126,0.9749,0.3447,20.1,1.93,0.136,4.359,476.8,26.83,89.71,714.0,5926.0,4.532,-0.2,0.887,0.978,0.362,-0.72,0.07,0.00031,0.00017,-0.16,-0.15,0.22,1.0,2454976.746,0,0,0,0,61.42,1.59423
289.39474,41.782349,12.441,1,1,119.0,13.815522,0.4031,0.4484,19.0,1.02,0.849,5.0,51.0,9.49,84.87,886.0,5557.0,4.198,0.0,1.249,0.897,0.55,-0.35,-0.5,2e-06,1.4e-05,0.07,0.19,0.2,1.0,2454974.56,0,0,0,0,145.67,0.12472
284.45947,40.142559,13.792,1,1,425.0,10.947981,0.6009,0.4341,11.9,0.67,0.258,1.852,59.1,9.83,88.5,1249.0,5561.0,4.486,-0.18,0.873,0.85,0.652,-0.2,-0.8,1e-05,3.2e-05,-0.57,0.11,0.58,1.0,2454965.802,0,0,0,0,574.37,3.0114
295.23151,44.1129,15.774,-1,1,641.0,12.317422,0.5018,0.3928,13.5,1.21,0.564,2.381,140.4,4.8,83.24,1519.0,5784.0,4.416,-0.14,0.984,0.921,0.0,-3.07,0.07,0.000776,8.1e-05,-9.93,3.55,10.55,1.0,2454965.076,0,0,1,1,1254.94,0.67402
294.52859,46.640968,18.015,1,3,274.0,31.130331,0.267,0.5308,36.0,2.1,0.048,1.7073,1839.1,10.35,89.73,697.0,3640.0,4.744,0.21,0.503,0.513,0.0,0.92,0.54,-0.0006,0.00203,-0.18,-0.383,0.42,2.0,2454966.372,0,0,0,0,55.76,4.23146
294.52859,46.640968,18.015,1,3,94.0,15.0563755,0.8079,0.5308,20.5,1.78,0.166,2.744,1316.0,16.24,89.41,509.0,3640.0,4.744,0.21,0.503,0.513,0.173,0.29,1.07,0.00039,0.00076,-0.01,0.1,0.1,3.0,2454967.666,0,0,0,0,15.84,2.47495
293.20453,45.435398,16.362,1,2,1355.0,25.515627,0.7937,0.3728,31.6,1.52,0.736,1.6802,303.5,3.19,76.66,1666.0,5704.0,4.575,-0.3,0.804,0.897,0.167,-0.41,-0.74,-4e-05,0.00013,0.03,0.11,0.11,1.0,2454965.125,0,0,0,0,1828.67,0.66163
297.06961,40.525131,10.736,1,1,79.0,177.37422,0.048,0.4035,125.8,2.76,0.766,3.9699,646.7,21.3,87.94,711.0,5683.0,4.422,0.04,0.993,0.951,0.0,1.027,-0.638,-0.000182,0.000369,1.12,-0.91,1.44,1.0,2455004.02,0,0,0,0,60.35,0.69363
293.20453,45.435398,16.362,1,2,167.0,12.190126,0.8978,0.3728,17.0,1.8,0.828,1.979,394.2,14.92,86.82,883.0,5704.0,4.575,-0.3,0.804,0.897,0.046,0.35,0.67,-0.00034,-0.00033,-0.02,0.47,0.47,2.0,2454968.968,0,0,0,0,144.06,1.50481
287.0863,46.945808,14.47,1,1,131.0,29.862207,0.2485,0.319,35.4,1.78,0.191,3.2363,251.8,11.23,89.03,1219.0,6237.0,4.374,-0.08,1.116,1.069,0.084,-0.11,-0.43,5.1e-05,0.000108,0.04,-0.11,0.11,1.0,2454967.861,0,0,0,0,522.81,1.17951
292.47797,46.022831,14.071,1,1,31.0,20.620901,0.8938,0.2705,28.4,2.31,0.618,7.831,239.7,35.0,88.99,693.0,6763.0,4.22,-0.32,1.424,1.235,0.032,0.18,0.79,-5e-05,-0.00019,0.22,0.14,0.26,1.0,2454997.452,0,0,0,0,54.56,0.40915
291.68573,39.42886,13.668,-1,1,786.0,18.520512,0.4113,0.3071,22.9,1.84,0.56,3.336,50.4,3.37,80.44,2551.0,6340.0,3.731,-0.58,2.498,1.223,0.0,75.37,-6.46,-0.00372,0.000346,10.07,-0.39,10.08,1.0,2454964.865,0,0,1,1,10025.53,0.24598
291.84131,45.17918,14.905,1,1,397.0,17.603607,0.8481,0.3026,19.9,1.34,0.906,1.9617,155.9,6.08,81.42,1236.0,6177.0,4.516,-0.4,0.906,0.982,0.03,0.0,-0.82,2e-05,0.00016,-0.04,0.04,0.06,1.0,2454965.062,0,0,0,0,552.42,0.36733
299.65961,40.843849,14.023,1,1,93.0,19.319672,0.2191,0.49,22.6,0.98,0.268,3.399,169.9,30.72,89.5,617.0,5153.0,4.551,-0.18,0.767,0.763,0.001,-1.39,0.32,0.00032,-8e-05,0.23,0.2,0.31,1.0,2454965.969,0,0,0,0,34.32,2.79544
293.07806,38.359081,14.202,-1,1,788.0,11.803434,0.2707,0.3342,13.9,0.69,0.152,1.914,57.6,6.79,88.72,1525.0,6026.0,4.503,-0.34,0.904,0.949,0.0,0.8,6.7,-4.1e-05,-0.000313,4.27,5.54,7.0,1.0,2454965.462,0,0,1,1,1284.58,2.04461
292.23782,39.00507,13.326,-1,1,354.0,16.157675,0.9307,0.3465,22.2,3.99,0.628,5.819,47.1,3.98,80.92,2580.0,6115.0,3.267,-0.04,5.544,2.072,0.0,48.16,28.28,-0.002497,-0.001489,,,,1.0,2454967.208,0,0,1,0,10473.57,0.08346
288.88663,44.83955,15.879,1,1,1016.0,15.153018,0.7325,0.3661,17.2,1.15,0.218,1.919,141.3,5.189,87.6,1655.0,5926.0,4.501,0.07,0.963,1.072,0.541,-0.1,0.23,1e-05,-7e-05,-0.01,-0.28,0.28,1.0,2454964.533,0,0,0,0,1776.99,1.53669
285.75204,39.24921,14.476,1,1,1032.0,13.147721,0.7825,0.2914,15.9,0.89,0.2,1.855,66.0,5.29,87.84,1887.0,6384.0,4.419,-0.16,1.086,1.129,0.656,-0.65,0.1,2.9e-05,-1.9e-05,-0.05,0.53,0.53,1.0,2454964.991,0,0,0,0,2993.7,1.67516
287.47852,38.22884,11.912,1,1,129.0,77.65751,0.0568,0.4282,82.0,2.07,0.785,1.7259,298.9,30.3,88.51,844.0,5720.0,4.4,0.34,1.08,1.067,0.0,0.04,0.38,9.3e-05,0.000109,0.14,-0.27,0.3,1.0,2455008.068,0,0,0,0,120.25,4.7061
292.33755,47.6642,12.905,1,1,351.0,11.365295,0.7347,0.3661,12.2,0.7,0.021,2.924,33.5,9.96,89.88,1311.0,6017.0,4.326,0.14,1.206,1.126,0.566,-0.37,0.38,1e-05,-1.4e-05,-0.07,1.0,1.01,1.0,2454966.508,0,0,0,0,699.15,1.30294
294.33646,44.918289,14.962,1,2,74.0,15.275195,0.5192,0.3661,19.7,1.78,0.125,5.109,201.8,27.39,89.74,786.0,5951.0,4.283,0.14,1.262,1.117,0.0,0.0,1.7,-4e-05,-0.00036,0.15,-0.25,0.29,1.0,2454974.376,0,0,0,0,90.43,1.17086
299.67587,47.07584,14.578,1,2,24.0,13.829741,0.2722,0.3588,16.9,1.61,0.016,10.675,206.4,34.4,89.97,551.0,6007.0,4.353,0.0,1.126,1.042,0.301,0.0,-0.44,0.0001,0.00016,0.23,-0.62,0.67,1.0,2455006.456,0,0,0,0,21.82,0.34208
292.87228,46.098881,12.708,1,1,1440.0,35.40818,0.8991,0.3534,79.7,1.48,0.102,1.743,108.7,4.136,88.59,2291.0,6039.0,4.169,-0.04,1.413,1.075,0.017,-0.44,-0.07,2.5e-05,-1.9e-05,0.03,0.27,0.27,1.0,2454965.251,0,0,0,0,6514.57,1.54821
299.55634,40.460297,14.925,-1,1,1661.0,19.132915,0.871,0.8667,47.7,131.4,0.029,1.9206,316.6,3.2217,89.48,10634.0,3853.0,0.892,-0.22,78.869,1.772,0.0,-2.34,-60.26,0.000271,0.005387,-3.343,-5.684,6.594,1.0,2454964.988,0,0,1,1,3036857.56,1.0278
291.18497,40.311211,16.055,1,2,319.0,24.11104,0.965,0.6441,20.8,1.93,0.807,1.4858,425.8,13.28,86.52,895.0,4827.0,4.508,0.32,0.823,0.796,0.552,-0.07,-0.35,1e-05,0.00013,0.19,-0.1,0.21,1.0,2454967.117,0,0,0,0,151.55,2.61821
285.01721,42.085381,15.699,1,1,29.0,24.357214,0.5916,0.4695,27.9,3.52,0.923,6.194,700.1,19.1,87.23,564.0,5533.0,4.348,0.16,1.072,0.933,0.349,0.12,-0.48,-0.00018,0.00026,-0.12,-0.19,0.23,1.0,2454993.219,0,0,0,0,24.0,0.11483
292.08746,49.788761,15.134,1,1,49.0,18.632256,0.4126,0.3729,20.0,1.94,0.562,5.256,296.3,33.9,89.05,636.0,5912.0,4.397,0.16,1.09,1.079,0.54,-0.27,0.4,9e-05,-0.00011,0.37,0.52,0.64,1.0,2454978.395,0,0,0,0,38.62,0.97237
286.33835,48.744099,11.505,1,1,498.0,17.564272,0.3745,0.3671,22.1,0.7,0.098,3.146,25.9,5.2,88.92,1668.0,5952.0,4.227,0.18,1.377,1.168,0.002,1.53,-0.4,-3.1e-05,2.2e-05,0.04,-0.54,0.54,1.0,2454965.481,0,0,0,0,1831.55,0.58726
284.4447,40.693508,16.219,-1,1,1419.0,16.12382,1.0,0.3447,32.0,2.15,0.393,0.823,531.4,6.19,86.36,2013.0,5955.0,4.52,-0.16,0.91,0.999,0.0,-7.13,-5.26,0.00294,0.0022,-5.1,-3.39,6.12,1.0,2454964.659,1,0,1,0,3879.31,9.08068
298.85361,40.131088,15.77,-1,1,456.0,15.28427,0.8502,0.3288,37.6,2.7,0.965,7.189,354.6,1.343,44.06,1477.0,6268.0,4.429,0.07,1.1,1.188,0.0,-3.16,-4.97,0.00068,0.00075,0.2,0.36,0.43,1.0,2454965.201,0,1,0,0,1127.68,0.00712
295.15051,46.772305,13.696,-1,2,1006.0,20.226822,0.3446,0.5575,26.1,0.4,0.37,3.315,31.7,2.945,82.79,1249.0,4947.0,4.621,-0.06,0.714,0.8,0.006,0.13,0.89,-1e-06,-2.7e-05,-1.44,-0.4,1.5,1.0,2454965.053,0,0,1,1,574.99,0.27213
295.15051,46.772305,13.696,-1,2,73.0,9.439787,0.6241,0.5575,14.0,0.34,0.285,22.27,24.3,6.287,87.4,516.0,4947.0,4.621,-0.06,0.714,0.8,0.628,0.03,0.02,2e-06,-1.3e-05,0.25,1.44,1.46,2.0,2454972.072,0,1,0,0,16.7,0.01311
291.34998,45.172272,16.536,1,1,107.0,15.265494,0.3597,0.4341,17.5,2.2,0.051,2.684,740.7,31.03,89.91,737.0,5602.0,4.571,-0.16,0.817,0.913,0.947,-0.05,0.55,0.0001,-8e-05,0.38,-0.97,1.04,1.0,2454969.09,0,0,0,0,69.81,4.98044
296.29355,43.403271,14.146,1,2,341.0,14.801852,0.9807,0.3279,19.3,1.43,0.008,4.462,98.8,5.732,89.92,1543.0,6333.0,4.229,0.16,1.438,1.279,0.0,-0.54,1.04,5.9e-05,-0.000107,-0.02,0.28,0.29,1.0,2454966.567,0,0,0,0,1341.9,0.32701
298.03931,39.901939,16.524,-1,1,405.0,11.66244,0.0,0.3928,14.3,2.11,0.974,6.542,297.5,2.24,64.27,979.0,5822.0,4.529,-0.06,0.898,0.994,0.0,11.0,16.9,-0.00215,-0.00359,,,,1.0,2454969.861,0,0,1,1,216.41,0.00675
296.26456,39.40596,16.034,1,2,33.0,12.554711,0.5921,0.3858,17.0,2.25,0.441,4.59,702.2,37.4,89.32,580.0,5745.0,4.559,-0.2,0.837,0.928,0.0,0.0,-0.79,-0.00078,-0.00039,0.66,0.42,0.78,2.0,2454985.431,0,0,0,0,26.68,1.67687
294.83102,46.659592,14.301,1,1,25.0,14.665101,0.8924,0.4035,20.8,1.56,0.157,9.314,193.0,44.65,89.8,513.0,5746.0,4.309,0.0,1.133,0.954,0.03,0.63,0.53,-0.00016,-0.00013,0.91,0.15,0.93,1.0,2455008.403,0,0,0,0,16.35,0.56867
293.07834,42.277039,16.246,-1,1,63.0,20.634432,0.8637,0.3661,22.2,28.17,1.236,4.347,906.8,4.73,74.86,863.0,5899.0,4.499,0.07,0.96,1.06,0.0,-40.7,39.46,0.03669,-0.03577,-3.32,2.48,4.15,1.0,2454971.833,0,1,1,1,131.35,0.0241
288.95551,44.7057,16.522,1,1,65.0,14.430404,0.979,0.3928,16.0,2.52,0.094,1.756,861.3,88.7,89.94,625.0,5749.0,4.547,-0.1,0.864,0.961,,-1.11,-0.72,0.00106,,-0.36,0.38,0.52,1.0,2454977.247,0,0,0,0,36.14,33.2308
291.25018,49.231834,12.629,1,2,94.0,16.726513,0.2687,0.3434,35.2,1.45,0.012,7.2783,84.6,14.67,89.95,977.0,5919.0,4.042,-0.2,1.585,1.009,0.007,0.38,0.76,0.0,-0.0001,0.25,0.61,0.66,2.0,2454974.649,0,0,0,0,214.98,0.31133
288.37024,43.35461,13.567,1,5,217.0,27.188307,0.6531,0.3511,20.1,1.51,0.79,3.466,129.3,8.57,84.71,1140.0,6052.0,4.285,-0.12,1.202,1.015,0.352,-0.05,-0.46,7e-06,3.5e-05,-0.59,0.08,0.6,1.0,2454967.938,0,0,0,0,399.43,0.31706
288.37024,43.35461,13.567,1,5,103.0,17.8426,0.927,0.3511,17.4,1.44,0.52,4.241,136.0,17.57,88.3,931.0,6052.0,4.285,-0.12,1.202,1.015,0.001,-0.2,0.67,2.7e-05,-0.000119,0.22,-0.23,0.32,3.0,2454969.321,0,0,0,0,177.7,0.81171
288.37024,43.35461,13.567,1,5,311.0,21.858406,0.6692,0.3511,18.6,1.21,0.193,3.173,100.4,9.63,88.85,1311.0,6052.0,4.285,-0.12,1.202,1.015,0.158,0.21,0.17,-2.1e-05,-3.7e-05,-0.11,-0.05,0.13,2.0,2454966.768,0,0,0,0,699.45,1.03961
288.37024,43.35461,13.567,1,5,127.0,15.35378,0.7803,0.3511,15.3,1.27,0.12,3.933,110.8,17.38,89.6,1006.0,6052.0,4.285,-0.12,1.202,1.015,0.196,-0.24,0.26,2.6e-05,-4.9e-05,-0.06,0.0,0.06,4.0,2454970.491,0,0,0,0,241.79,1.24769
288.10086,50.033718,10.675,1,2,171.0,34.52071,0.6158,0.3201,32.3,1.68,0.03,4.098,117.3,14.714,89.88,1196.0,6237.0,4.136,0.0,1.543,1.187,0.808,0.12,-0.16,-3e-06,1e-05,-0.18,-0.36,0.4,2.0,2455005.614,0,0,0,0,483.06,0.98735
287.34573,43.378391,11.17,1,1,76.0,38.87934,0.2566,0.2958,60.8,1.83,0.924,6.7367,107.8,8.47,83.74,900.0,6477.0,4.224,0.1,1.459,1.3,,-0.16,0.33,,-1e-06,-0.34,0.01,0.34,1.0,2455018.092,0,0,0,0,155.37,0.03546
293.60873,42.197681,15.192,1,1,1462.0,18.559893,0.5557,0.6215,23.0,0.6,0.232,1.1555,98.5,5.98,87.78,1212.0,4374.0,4.639,-0.34,0.614,0.6,0.863,-0.59,0.17,-1e-06,1.4e-05,0.17,0.26,0.31,1.0,2454965.022,0,0,0,0,507.47,4.81851
299.07883,40.832291,13.654,-1,1,2236.0,20.474722,0.8601,0.2914,26.0,1.24,0.562,1.918,106.0,2.132,74.7,2564.0,6543.0,4.382,-0.16,1.159,1.181,0.0,-2.49,-245.47,0.000192,0.01539,-1.36,-8.52,8.62,1.0,2454964.954,0,0,1,1,10196.42,0.51301
283.73706,47.797131,15.065,-1,1,501.0,17.329914,0.6138,0.3819,22.2,1.24,0.628,3.892,109.0,4.26,81.53,1406.0,5653.0,4.25,-0.22,1.139,0.842,0.002,0.41,1.2,-3.5e-05,-0.000129,0.99,1.33,1.66,1.0,2454965.994,0,1,1,1,925.14,0.20105
299.16049,41.14373,11.166,1,1,196.0,17.720652,0.5369,0.3469,24.4,1.06,0.944,5.037,33.4,3.83,75.72,1194.0,6057.0,4.139,-0.06,1.467,1.081,0.141,-1.24,0.21,3.8e-05,-2e-06,0.07,0.7,0.71,1.0,2454971.051,0,0,0,0,479.87,0.02168
290.20163,48.185822,15.293,1,4,110.0,12.935891,0.2762,0.4695,15.1,1.39,0.14,3.558,165.5,26.04,89.69,807.0,5553.0,4.33,0.16,1.098,0.941,0.108,0.7,0.92,-0.00015,-0.00016,0.16,0.31,0.34,1.0,2454976.044,0,0,0,0,100.37,2.28077
290.20163,48.185822,15.293,1,4,249.0,11.9805565,0.9152,0.4695,14.4,1.15,0.008,2.94,114.3,14.08,89.97,1059.0,5553.0,4.33,0.16,1.098,0.941,0.096,-1.9,-0.5,0.0002,4e-05,-0.25,0.25,0.35,2.0,2454967.65,0,0,0,0,296.73,1.83604
296.88654,42.655079,14.769,-1,1,429.0,20.517807,0.855,0.4535,16.2,0.91,0.211,2.512,135.8,9.56,88.73,1077.0,5369.0,4.508,-0.44,0.784,0.722,0.0,5.2,-77.23,-0.000757,0.01189,1.616,-9.325,9.464,1.0,2454966.384,0,0,1,0,318.23,1.63985
291.89893,41.744492,16.572,-1,1,265.0,25.563253,0.46,0.6656,36.9,0.91,0.006,10.873,225.4,3.779,89.91,654.0,4194.0,4.633,-0.06,0.629,0.619,0.0,-1.74,-1.27,0.00035,0.00019,-1.83,-0.55,1.91,1.0,2454965.711,0,0,1,1,43.13,0.03714
294.47125,40.278759,15.478,-1,1,1806.0,16.169512,0.9462,0.3288,21.6,1.3,0.395,1.1656,135.0,3.67,83.81,2385.0,6246.0,4.433,0.07,1.092,1.18,0.0,0.97,2.3,-0.000103,-0.00023,0.48,2.13,2.19,1.0,2454964.744,0,0,1,0,7620.01,2.66879
283.45319,45.084141,12.011,1,1,344.0,11.470975,0.0866,0.3135,16.8,1.36,0.226,4.655,24.3,6.355,87.96,1947.0,6277.0,3.728,-0.06,2.741,1.465,0.19,1.08,-0.36,-2e-05,4e-06,0.3,0.6,0.67,1.0,2454968.277,0,0,0,0,3388.82,0.31319
297.3176,48.239368,13.514,-1,1,365.0,12.934267,0.4213,0.3098,15.8,1.6,0.211,1.513,52.3,7.31,88.34,2472.0,6230.0,3.847,-0.26,2.19,1.229,0.0,12.8,17.02,-0.000829,-0.001117,5.01,6.33,8.07,1.0,2454965.328,0,1,1,0,8804.6,3.43932
295.48651,51.0135,11.967,1,3,48.0,193.47043,0.4957,0.3279,244.7,6.08,0.5,8.1593,1418.6,24.17,88.82,769.0,6206.0,4.159,0.22,1.573,1.305,0.532,0.094,-0.065,3.2e-05,-2.6e-05,0.081,0.02,0.084,1.0,2455009.706,0,0,0,0,82.7,0.32991
292.42749,38.472912,15.133,1,1,684.0,21.784075,0.9188,0.4096,30.7,2.58,0.962,0.872,403.0,6.12,80.96,1403.0,5741.0,4.495,0.12,0.946,1.02,0.018,-0.13,-1.34,4e-05,0.00021,-0.06,0.04,0.07,1.0,2454966.161,0,0,0,0,917.15,1.13937
299.50751,40.477428,13.196,-1,1,2156.0,21.807358,0.9833,0.2931,30.8,29.28,1.158,2.477,108.2,1.195,14.24,2947.0,6559.0,4.133,-0.18,1.602,1.277,0.0,-0.8,-6.21,8.7e-05,0.000328,0.653,-9.016,9.04,1.0,2454965.101,0,0,1,1,17924.29,0.08374
299.06491,41.508301,14.354,-1,1,1136.0,15.010525,0.9771,0.3542,48.3,51.02,1.161,2.4382,193.8,1.212,16.62,3434.0,5787.0,3.678,-0.42,2.667,1.236,0.0,0.46,1.99,-3.4e-05,-0.000214,0.18,0.77,0.79,1.0,2454964.498,0,0,1,0,33039.47,0.0976
299.62952,47.479809,12.631,-1,1,1139.0,23.09775,0.7182,0.2931,20.3,2.29,0.309,2.052,73.8,3.4,84.79,3156.0,6477.0,3.781,-0.2,2.628,1.519,,107.74,-58.6,-0.005259,,12.45,-9.037,15.381,1.0,2454965.178,0,1,1,1,23533.0,0.85111
297.98141,39.900162,14.242,-1,1,52.0,21.014833,0.9955,0.3071,27.6,1.75,0.722,6.059,266.3,23.2,88.22,670.0,6326.0,4.459,-0.32,1.001,1.047,0.0,-41.59,-125.01,0.01285,0.03822,-5.24,-9.64,10.97,1.0,2454989.667,0,1,1,1,47.76,0.35719
286.25443,41.02187,15.306,1,1,270.0,14.959467,0.4894,0.3729,17.6,1.72,0.368,2.013,203.9,13.8,88.47,1283.0,5927.0,4.323,0.16,1.193,1.094,0.0,0.94,-2.35,-0.00015,0.0004,0.25,-0.26,0.36,1.0,2454964.919,0,0,0,0,641.53,3.35787
294.86688,46.790562,12.735,1,1,563.0,14.03587,0.0025,0.4695,15.9,0.53,0.256,2.307,32.1,7.677,88.09,1278.0,5615.0,4.505,0.24,0.936,1.022,0.022,-1.14,-0.58,4e-05,1.5e-05,-0.81,-0.36,0.89,1.0,2454966.399,0,0,0,0,632.62,1.51434
299.35519,40.43306,14.561,-1,1,517.0,13.935052,0.6162,0.3729,15.3,1.01,0.087,3.193,89.9,6.346,89.21,1375.0,5884.0,4.408,0.16,1.07,1.07,0.0,15.5,10.88,-0.001403,-0.001065,8.602,3.233,9.189,1.0,2454964.623,0,0,1,0,846.09,0.69966
290.69373,48.701481,13.639,1,1,714.0,17.19369,0.5329,0.3071,20.6,0.78,0.248,2.39,47.5,5.89,87.58,1701.0,6324.0,4.352,-0.28,1.115,1.017,0.009,-1.27,0.26,6.6e-05,-1.7e-05,0.18,0.7,0.73,1.0,2454965.261,0,0,0,0,1977.35,1.09423
